potID,plot,daynr,year,temperature,precipitation,wind.speed,frostdays,sum.precW,nHerbs,nTrees,Nitrogen,pH,Moisture,Light,ellenTemperature,Arable.land,Forest,Grassland,Water
31,LIN2,247,2016,17.0102218,11.61576528,4.666548744,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,248,2016,16.34065621,0,3.21535049,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,249,2016,17.65673974,0,1.774400273,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,250,2016,19.52270423,0,2.375602317,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,251,2016,21.37076661,0,3.056866785,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,252,2016,17.7595344,0,2.027341033,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,253,2016,19.47029162,0,1.763207505,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,254,2016,18.84633066,0,1.626580197,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,255,2016,22.10980586,0,1.935003232,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,256,2016,23.95386832,0,2.394009941,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
31,LIN2,257,2016,24.35012981,0,2.647992395,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,258,2016,23.03591269,0,3.463982511,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,259,2016,17.43052971,0,2.779987612,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,260,2016,16.16160896,2.904629478,2.389226373,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,261,2016,16.18659921,0,3.315424758,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,262,2016,14.51332098,0,2.022016686,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,263,2016,14.23332197,0,1.411580642,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,264,2016,14.42680124,0,1.946610443,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,265,2016,13.58607816,0,1.770338375,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,266,2016,14.57521449,0,1.910886761,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,267,2016,16.04201607,0,2.40326352,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,268,2016,17.80119948,0.094849254,3.468027925,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,269,2016,14.67015231,0,1.854182938,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,270,2016,15.18667315,0,1.682600789,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,271,2016,15.73137551,0,4.410928094,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
32,LIN2,272,2016,17.71162277,0.728170612,5.543278549,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,273,2016,13.88678468,3.535170195,3.037325386,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,274,2016,12.54887365,1.785172987,2.384888453,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,275,2016,11.35904522,6.300605257,4.454148979,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,276,2016,12.24069816,2.421322732,2.990669692,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,277,2016,11.06983465,0,3.186169444,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,278,2016,8.987294076,0,4.119435216,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,279,2016,7.193735834,0.006981154,3.466608461,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,280,2016,10.4462556,0.099871297,2.921719706,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,281,2016,9.031093562,0,2.476533818,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,282,2016,7.53484982,0,1.632399614,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,283,2016,7.519620501,1.162297609,1.38190972,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,284,2016,6.920734524,1.482732423,1.816704402,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,285,2016,7.663678858,0.107207918,2.949082684,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,286,2016,7.754025118,0,4.714820748,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,287,2016,9.923648044,0.476394078,3.973898831,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,288,2016,11.12222319,0.636113107,3.255563056,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,289,2016,12.01433996,0,2.82577023,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
33,LIN2,290,2016,12.09998485,0,2.416427754,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,291,2016,10.5497614,8.095232047,3.397812203,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,292,2016,7.322619685,11.72853449,4.570619492,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,293,2016,6.708384628,0.23619005,2.084666031,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,294,2016,6.337777454,7.274215733,2.513704783,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,295,2016,7.126057821,1.008636964,1.970408422,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,296,2016,5.988764452,0,2.016212882,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,297,2016,9.39734746,11.14341339,2.033152307,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,298,2016,9.286688375,0.030284066,1.880700206,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,299,2016,8.512538976,0,1.369398675,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,300,2016,9.520817584,0,2.645698317,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,301,2016,10.94970371,1.120096945,3.546214131,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,302,2016,9.796668858,0,2.372217732,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,303,2016,8.87970431,0,1.60254969,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,304,2016,8.991708661,0,1.839393816,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,305,2016,9.11621354,0.669156641,2.245796509,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,306,2016,6.854902342,3.003777656,3.785594111,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,307,2016,6.012634673,0,2.461407301,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
34,LIN2,308,2016,5.460715223,2.214194824,2.957664367,10,563.3227278,14,1,5.47,4.07,4.47,6.6,3,0.300376086,0.843122599,0.020600422,0.039025954
35,KAN2,121,2016,9.026040024,0,4.070296637,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,122,2016,12.27295466,2.99588095,1.652443392,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,123,2016,11.01804427,0,3.543174686,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,124,2016,9.715639667,0,1.847697411,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,125,2016,13.85840213,0,3.344488405,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,126,2016,17.94844669,0,3.494478618,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,127,2016,20.08897358,0,3.219093475,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,128,2016,20.47131134,0,4.539672477,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,129,2016,20.16158658,0,4.260979126,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,130,2016,19.03474039,0,2.86700656,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,131,2016,20.48380726,0,3.267369926,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,132,2016,20.08299663,0,3.647210058,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,133,2016,17.45511554,0,3.338062169,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,134,2016,8.905253668,0.628660007,4.787325823,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,135,2016,8.43541395,0.221742137,4.183529161,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,136,2016,9.070351496,0.030237667,2.906817483,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,137,2016,12.56830262,0,2.881043553,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
35,KAN2,138,2016,14.05585783,1.716243291,2.810552785,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,139,2016,13.46087834,0.10550634,2.129652247,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,140,2016,13.59010866,1.87410423,3.401475442,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,141,2016,18.48804014,0,3.318104472,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,142,2016,17.79666953,4.798367874,3.506146167,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,143,2016,12.98190656,6.544527575,3.971847447,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,144,2016,10.93663705,0,3.466246223,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,145,2016,13.17975623,0,1.408354413,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,146,2016,15.64253644,0.82850785,1.573782384,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,147,2016,16.53932097,1.465694672,2.026043057,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,148,2016,18.7860454,0.235983147,1.65849513,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,149,2016,17.26436124,4.400968102,2.557848195,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,150,2016,17.35750918,20.06828816,3.354053929,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,151,2016,18.10971881,2.001460135,2.695939547,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,152,2016,17.85771756,39.6954812,2.358863901,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,153,2016,18.97508204,7.659380526,2.181797444,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,154,2016,18.72231066,0,1.903185045,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,155,2016,20.11235316,2.301251979,2.132204722,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,156,2016,21.69141937,0.856250966,1.971567923,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,157,2016,20.39630221,0,1.955033203,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,158,2016,19.82939605,5.733060664,1.74530832,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
36,KAN2,159,2016,17.43742742,0,2.676009923,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,160,2016,15.76313871,0,2.560272527,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,161,2016,16.26622371,0,1.926539563,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,162,2016,17.6305042,0,1.599747907,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,163,2016,16.77888209,4.631622444,1.645869759,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,164,2016,16.10594367,13.76167562,2.554872595,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,165,2016,16.0995784,1.14183922,2.755955527,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,166,2016,14.85691282,7.164461212,2.391199838,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,167,2016,15.35028561,4.663540274,1.78226816,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,168,2016,14.95254266,5.569342258,2.774649189,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,169,2016,14.90671106,10.91368412,3.069011563,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,170,2016,14.71228071,0,2.426642337,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,171,2016,15.46746672,12.60365887,3.68583747,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,172,2016,17.53331684,7.021082473,2.726308504,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,173,2016,20.67116219,0,2.011553883,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,174,2016,24.78720283,26.86324842,3.124165652,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,175,2016,21.47194274,0.293687791,2.402473087,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,176,2016,16.21900014,20.74672741,2.648256123,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,177,2016,14.54600736,6.022273022,2.974203792,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
37,KAN2,178,2016,14.80650427,3.539510501,3.232362432,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,179,2016,17.50944782,7.590353526,2.118630176,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,180,2016,17.03064849,0.119421109,3.843729954,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,181,2016,17.33950131,4.544748679,3.35588987,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,182,2016,18.75248411,7.779434684,4.004250841,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,183,2016,14.82696056,3.778613977,3.950929378,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,184,2016,15.01546448,2.381095379,3.017252741,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,185,2016,17.24481293,0,1.846589895,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,186,2016,16.54860402,0.203308082,3.992680626,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,187,2016,15.52014862,0,3.314601146,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,188,2016,16.69704251,0,1.661849374,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,189,2016,19.12810645,0.570678312,3.332283057,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,190,2016,19.97832585,0,2.98658567,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,191,2016,23.62003661,0,3.246508662,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,192,2016,19.84952127,0,4.003663539,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,193,2016,17.70899098,1.507814809,2.838526058,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,194,2016,15.0172959,1.510760976,2.531660668,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,195,2016,14.3094433,0.700267514,3.411092699,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,196,2016,16.09456861,0,3.106973856,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
38,KAN2,197,2016,18.26033812,0,2.207898593,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,198,2016,19.83409058,0.407685326,2.742415923,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,199,2016,20.8353083,0,1.891025932,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,200,2016,23.68012748,0,1.581566769,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,201,2016,26.43148288,1.120312017,2.995736808,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,202,2016,23.84280011,0,2.343178677,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,203,2016,22.38161475,5.884655626,2.147754649,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,204,2016,21.44217003,0,1.741545049,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,205,2016,21.52759729,0,1.554303586,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,206,2016,21.56807806,0.045402273,2.228050503,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,207,2016,20.22786056,0,1.552158401,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,208,2016,19.6874861,0.46044374,2.74184236,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,209,2016,19.87091917,2.05952771,2.329675215,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,210,2016,18.97622859,2.529048307,3.016930022,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,211,2016,18.27946293,1.021905006,2.429415371,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,212,2016,16.88486205,1.646857619,2.335624345,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,213,2016,16.17080844,5.948203716,2.242836702,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,214,2016,16.22766749,8.044660675,2.9066291,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,215,2016,18.46021143,12.3724129,4.088586408,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,216,2016,17.59052054,0.659499146,3.325414676,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,217,2016,17.15809065,0.677461936,2.673052038,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,218,2016,16.69198529,1.139082151,2.641394944,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,219,2016,19.29541977,0,2.986109713,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,220,2016,17.83401581,0.301073845,3.848849534,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
39,KAN2,221,2016,14.62904483,1.389095089,2.61756636,3,349.4333541,7,0,1.71,2.14,2.71,7.71,4.29,2.29E-11,0.54090362,2.87E-11,5.83E-11
